Gender,RFCM,Time,Influence,Du lịch,Thể thao điện tử,Phim ảnh,Âm nhạc,Thời trang,Đọc sánh,Hội họa - mỹ thuật,Thể thao,Chụp ảnh,chơi game,Biên tập viên,phóng viên,Viết,dancing,Uống trà sữa cùng hội chị em.,Maths_score,Physics_score,Chemistry_score,English_score,Literature_score,History_score,Geography_score,Major
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Marketing
1,Sở thích,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Toán ứng dụng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Nuôi trồng thủy sản
1,Mức thu nhập của gia đình,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Truyền thông mạng máy tính
1,Năng lực bản thân,2.0,2.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7.25,5.75,7.25,7.25,7.25,9.5,9.5,Khoa học máy tính
0,Sở thích,4.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Truyền thông mạng máy tính
0,Năng lực bản thân,3.0,4.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Ngôn ngữ anh
1,Năng lực bản thân,4.0,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Dược sĩ
1,Sở thích,3.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Quản trị du lịch lữ hành
1,Sở thích,4.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Dược sĩ
1,Năng lực bản thân,3.0,4.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Y đa khoa
0,Năng lực bản thân,4.0,3.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,Khoa học máy tính
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,2.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Khoa học máy tính
1,Sở thích,3.0,2.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.5,2.5,2.5,5,5,5,5,Đầu bếp
1,Sở thích,4.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,Truyền thông mạng máy tính
1,Năng lực bản thân,1.0,4.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,7.25,8.5,8.5,9.5,8.5,9.5,8.5,Công nghệ thực phẩm
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,9.5,9.5,Luật
0,Sở thích,5.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.4,8.9,9.5,9.2,7.6,8.5,8.7,Sư phạm hóa học
1,Năng lực bản thân,4.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,9.5,7.25,7.25,8.5,9.5,Điều dưỡng
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,7.1,6.5,5,5.6,7.5,7.8,Truyền thông mạng máy tính
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.2,9.0,9.1,8.8,7.6,8.9,9.1,Công nghệ thông tin
0,Sở thích,5.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,7.25,8.5,8.5,Luật
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),2.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.5,7.25,7.25,5.75,7.25,7.25,8.5,Tin học ứng dụng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,7.25,9.5,9.5,Quản trị kinh doanh
0,Sở thích,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,9.5,9.5,8.5,7.25,8.5,8.5,Thương mại điện tử
1,Năng lực bản thân,3.0,4.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,9.5,8.5,7.25,9.5,7.25,9.5,9.5,Mỹ thuật đa phương tiện
1,Năng lực bản thân,4.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,9.5,8.5,Quản trị du lịch lữ hành
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,8.5,8.5,8.5,Tiếng Trung
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,9.5,8.5,7.25,8.5,8.5,Điều Khiển tự động hóa
1,Năng lực bản thân,4.0,4.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,9.5,Quản trị kinh doanh
1,Năng lực bản thân,4.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.9,8.4,8.5,7.4,7.2,8.7,9.2,Nuôi trồng thủy sản
0,Năng lực bản thân,3.0,5.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,8.5,9.5,9.5,Báo chí
1,Sở thích,3.0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9.5,9.5,8.5,9.5,8.5,8.5,8.5,Logistics
1,Sở thích,5.0,5.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,8.5,8.5,9.5,7.25,8.5,7.25,7.25,Dược sĩ
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,9.5,7.25,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,Năng lực bản thân,4.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,7.25,7.25,7.25,Nuôi trồng thủy sản
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Ngôn ngữ Nhật
1,Sở thích,5.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,8.5,7.25,8.5,8.5,Nông học
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,7.25,7.25,9.5,8.5,Công nghệ sinh học
1,Sở thích,5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,9.5,9.5,Báo chí
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,5.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.75,5.75,2.5,5.75,7.25,8.5,7.25,Cơ khí
0,Sở thích,4.0,4.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Công nghệ phần mềm
1,Sở thích,5.0,3.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,5.75,8.5,8.5,Y đa khoa
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,8.5,8.5,Nuôi trồng thủy sản
1,Năng lực bản thân,1.0,5.0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,8.5,5.75,7.25,7.25,7.25,7.25,7.25,Công nghệ thực phẩm
1,Sở thích,5.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,8.5,8.5,Quản trị kinh doanh
1,Sở thích,5.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,5.75,7.25,8.5,9.5,8.5,Văn học
0,Sở thích,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,5.75,8.5,8.5,Cơ khí
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.6,7.25,7.25,7.25,7.25,8.5,7.25,Nuôi trồng thủy sản
1,Sở thích,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,5.75,7.25,5.75,5.75,8.5,8.5,Quản trị du lịch lữ hành
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,8.5,8.5,Nuôi trồng thủy sản
1,Nguyện vọng của gia đình,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,5.75,7.25,5.75,5.75,7.25,8.5,Nuôi trồng thủy sản
1,Mức thu nhập của gia đình,2.0,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.8,7.9,8.8,9.5,8.7,9.7,9.2,Ngôn ngữ anh
1,Nguyện vọng của gia đình,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,7.25,Hệ thống thông tin
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8.5,5.75,7.25,9.5,8.5,8.5,8.5,Hệ thống thông tin
1,Sở thích,4.0,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,5.75,5.75,8.5,7.25,8.5,8.5,Sư phạm tiểu học
1,Sở thích,3.0,5.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.9,6.6,7.5,6.7,6.5,8.8,7.8,Y đa khoa
1,Sở thích,1.0,5.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6.8,6.5,5.4,6.2,7.4,8.4,7.6,Marketing
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,5.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,7.25,7.25,8.5,5.75,5.75,9.5,9.5,Xây dựng
1,Mức thu nhập của gia đình,5.0,4.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,9.5,8.5,Ngôn ngữ Nhật
0,Năng lực bản thân,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2.5,2.5,2.5,8.5,8.5,8.5,8.5,Thông tin học
0,Nguyện vọng của gia đình,4.0,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,Xây dựng
0,Năng lực bản thân,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,7.25,9.5,8.5,Ngôn ngữ anh
0,Nguyện vọng của gia đình,5.0,3.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,9.5,9.5,9.5,Ngôn ngữ anh
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,7.25,7.25,9.5,9.5,Thú y
1,Mức thu nhập của gia đình,5.0,5.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,5.75,8.5,8.5,Kinh doanh quốc tế
0,Sở thích,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,8.5,9.5,9.5,Tin học ứng dụng
0,Sở thích,2.0,2.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,7.25,8.5,9.5,Khoa học máy tính
1,Năng lực bản thân,4.0,3.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,7.25,5.75,7.25,7.25,5.75,7.25,7.25,Công nghệ phần mềm
1,Sở thích,5.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.5,5,5,5,5,5,5,Y đa khoa
0,Sở thích,3.0,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,9.5,8.5,7.25,7.25,7.25,7.25,Xây dựng
0,Sở thích,3.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,Công nghệ phần mềm
0,Sở thích,3.0,3.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Truyền thông mạng máy tính
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,8.5,Răng hàm mặt
0,Sở thích,5.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Tài chính ngân hàng
0,Nguyện vọng của gia đình,3.0,4.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,8.5,8.5,Quản trị kinh doanh
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,9.5,8.5,8.5,7.25,9.5,8.5,Khoa học máy tính
0,Năng lực bản thân,3.0,3.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,5,5,Khoa học máy tính
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,9.5,Răng hàm mặt
1,Sở thích,5.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,8.5,9.5,5.75,7.25,5,5,Nuôi trồng thủy sản
1,Sở thích,4.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,5.75,8.5,7.25,7.25,7.25,7.25,Răng hàm mặt
1,Năng lực bản thân,3.0,3.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,9.5,Răng hàm mặt
1,Sở thích,5.0,4.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,9.5,8.5,9.5,8.5,8.5,8.5,8.5,Răng hàm mặt
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,8.5,8.5,9.5,9.5,Kiểm toán
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,9.5,7.25,9.5,8.5,8.5,8.5,Quản trị kinh doanh
1,Nguyện vọng của gia đình,3.0,5.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,9.5,8.5,9.5,8.5,Luật
1,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,8.5,8.5,8.5,Tài chính ngân hàng
1,Sở thích,3.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,8.5,8.5,8.5,8.5,7.25,9.5,9.5,Tâm lý học
0,Sở thích,4.0,4.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.6,8.8,9.4,8.6,7.8,8.6,8.6,Công nghệ sinh học
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,7.25,9.5,7.25,7.25,7.25,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,5.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Quản trị kinh doanh
1,Sở thích,5.0,5.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,8.5,7.25,7.25,9.5,8.5,9.5,9.5,Mỹ thuật đa phương tiện
1,Sở thích,4.0,5.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,8.5,8.5,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,8.5,7.25,8.5,Tài chính ngân hàng
0,Năng lực bản thân,4.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,7.25,7.25,7.25,Quản trị kinh doanh
1,Mức thu nhập của gia đình,3.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,9.5,7.25,Tài chính ngân hàng
1,Sở thích,3.0,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,7.4,9.2,7.25,7.9,8.5,9.5,Quản trị kinh doanh
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),2.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,9.5,7.25,7.25,7.25,Kỹ Thuật điện - điện tử
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,8.5,8.5,8.5,8.5,7.25,Xây dựng
0,Sở thích,2.0,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,5.75,5.75,8.5,8.5,Quản trị kinh doanh
1,Sở thích,3.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,Răng hàm mặt
1,Năng lực bản thân,3.0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7.25,5,5.75,7.25,7.25,8.5,8.5,Ngôn ngữ anh
0,Nguyện vọng của gia đình,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,5.75,5.75,5.75,Tài chính ngân hàng
1,Sở thích,4.0,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,8.5,7.25,9.5,9.5,Báo chí
0,Sở thích,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,8.5,8.5,Xây dựng
0,Sở thích,3.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.5,9.5,8.5,8.5,8.5,9.5,9.5,Xây dựng
0,Sở thích,3.0,5.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Xây dựng
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,3.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,5.75,7.25,7.25,Điều Khiển tự động hóa
1,Nguyện vọng của gia đình,3.0,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,8.5,8.5,8.5,Luật
1,Năng lực bản thân,3.0,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,8.5,9.5,9.5,Quản trị kinh doanh
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,8.5,8.5,7.25,7.25,9.5,9.5,Quản trị kinh doanh
0,Sở thích,3.0,4.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Hệ thống thông tin
1,Sở thích,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,3.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,5.75,7.25,7.25,Khoa học máy tính
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,9.5,8.5,8.5,8.5,Kinh doanh quốc tế
1,Sở thích,3.0,4.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.5,9.5,9.5,8.5,8.5,7.25,7.25,Công nghệ sinh học
1,Năng lực bản thân,3.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7.25,8.5,7.25,7.25,7.25,8.5,8.5,Tài chính ngân hàng
1,Năng lực bản thân,2.0,4.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,8.5,8.5,9.5,9.5,8.5,8.5,9.5,Quản trị du lịch lữ hành
0,Mức thu nhập của gia đình,3.0,4.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.5,9.5,8.5,7.25,7.25,8.5,8.5,Sư phạm toán
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.5,9.5,8.5,9.5,8.5,9.5,9.5,Quản trị kinh doanh
1,Sở thích,5.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,8.5,8.5,8.5,Quản trị kinh doanh
0,Sở thích,5.0,5.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9.5,9.5,9.5,9.5,8.5,8.5,9.5,Điều Khiển tự động hóa
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,8.5,7.25,7.25,Kiểm toán
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,5.75,7.25,7.25,Công nghệ thông tin
1,Sở thích,3.0,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,5.75,5.75,8.5,8.5,Quản trị du lịch lữ hành
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,8.5,8.5,Kinh tế nông nghiệp
1,Năng lực bản thân,4.0,4.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,7.1,6.3,5.7,7.6,7.8,7.7,7.6,Tài chính ngân hàng
0,Nguyện vọng của gia đình,2.0,4.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7.25,5.75,8.5,7.25,8.5,9.5,9.5,Luật
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.25,5.75,5.75,5.75,7.25,7.25,7.25,Phương đông học
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,7.25,7.25,5.75,8.5,7.25,7.25,Tài chính ngân hàng
0,Sở thích,1.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,Sở thích,4.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,8.5,8.5,7.25,7.25,8.5,7.25,Điều dưỡng
1,Năng lực bản thân,3.0,4.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,9.5,8.5,7.25,7.25,7.25,8.5,9.5,Sư phạm toán
0,Sở thích,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,5.75,7.25,5.75,5.75,5.75,Quản trị kinh doanh
1,Sở thích,2.0,3.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,8.5,Nông học
0,Sở thích,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,5.75,2.5,7.25,7.25,Quản trị kinh doanh
1,Sở thích,5.0,5.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,9.5,9.5,8.5,7.25,7.25,8.5,8.5,Sư phạm toán
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),5.0,4.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,9.5,8.5,9.5,7.25,7.25,5.75,5.75,Hệ thống thông tin
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,8.5,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.3,7.25,7.25,8.5,8.5,9.5,9.5,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,9.5,8.5,7.25,8.5,8.5,Kinh doanh quốc tế
